Player,Total Hands,VPIP Hands,VPIP %,Evaluation,Sample Size Adequate
e44002e9,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
edcc4eda,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3113f559,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e56c8107,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b88dd991,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b54d616e,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
be461b7a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c0f2432,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5ddfff80,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a0b33aca,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ad943a18,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
df2ec599,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
593fbe03,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
568ae949,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d44882bc,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9bddfdba,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
45e11cdb,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5748837e,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b86c29aa,10,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cc45300b,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bfe01d88,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7da7ba8a,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a6f27d3d,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
51e72d50,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bbace944,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
29554a8c,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
aaa792dc,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
92855848,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
de024677,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
450ff502,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
688d08ef,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ff1d8df1,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a57ff8a7,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1f85219b,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3208c594,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f6e684ae,8,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d00f991c,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ec767863,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ca462b6a,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ead9d64d,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1b63280e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9891f05e,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5fe62400,12,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
dc62c87d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cd4f83b6,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
af8ce89c,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d25efca,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
751b451c,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cbe02d98,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
81e8e5cc,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4b15f54e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2f9e8867,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6339ee1d,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ec31f77,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
46cf35ec,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
753b3d59,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
56624886,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
fc78a9a4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
773fdf96,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a3e1ffe,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d1f305bd,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2c7878da,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f16cf89a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
43a6133a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
daaf4280,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7da8a368,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
dc257e7,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
aac5b60f,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
fd5d7bbe,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9931beba,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b21ced79,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c35a9a18,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3dbbdac8,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c2f5c77,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
387e4951,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6db42a47,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
866bc80c,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
73382638,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
50230f71,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8ef8563d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
64f89f4b,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8dd966e8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d69ec1a4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
abe935e1,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e3608384,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9ec2ef41,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3ad61ed1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
95a5d925,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ec796181,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5f78b1e2,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
84d78f72,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6f6c01fc,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
90b5d23c,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8930769f,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2ef61f09,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
352d2b7,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f3cdfeee,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
883394d6,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2bb9098c,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
703f26be,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
343fb64e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2d3097f1,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
89f1fee1,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
eea81bce,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8324de89,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
488a283c,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
82010c93,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2544b1ed,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
56e8cd9a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
489e38c2,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4ff3fcdb,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
939e7cc4,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7b286ce1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7c57f010,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
57ea871,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
120cc9c4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
def09fe5,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c340e245,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
75631992,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
927781da,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b44e8327,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
68d3973,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c7ebaea4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6f121564,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a3876ba0,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bf7ff92b,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ac70607c,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c543f924,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
15e6cce1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
97942210,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f8081566,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a34fb22a,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d3f9797,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
63239640,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
84ffd782,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c9decf4f,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
30b5f3ab,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
57ba5aec,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4de437bd,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b00277eb,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
417901d6,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e2f39c8c,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
67aeeaf2,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1abd7272,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
fec3d78d,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a2e9b4d8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
eda8221f,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c02adff2,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
851b8de6,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a363f4b,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
35fae52e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
48912120,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d9b23a5b,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b45be298,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e4307ed2,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e8e7349a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a62694fc,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3b8489a7,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e967023b,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c51d95f9,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3ed7af69,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3cda1c52,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b62e02b,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
99d91f75,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e58268de,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
358be854,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b9ea571d,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c55fc96f,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3ba7378,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
395dd35d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
18e1b476,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
78622913,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c036efb9,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cdcc575e,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
806e9b7b,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4d7b761,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e8b95847,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8eb51349,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2c1a5c09,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
56006c55,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e662d075,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e30bf6a3,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
532b1615,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
21075cc3,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c864f9f6,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ca2247af,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4a302754,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d670287d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
571b193,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
520ec40f,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3c12c5d8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
90a78ad4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bac47e2a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
11b91184,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ddc28699,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
18e8e582,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2ad7d6f4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e4464aff,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f72dbf6d,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2b15bcc3,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4cbff13f,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1cc07d8b,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2bfb551a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a6f4352b,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
